"Nazwa";"Marka";"Kategorie (x,y,z...)";"Cena zawiera podatek. (brutto)";"Podsumowanie";"Opis";"Adresy URL zdjęcia (x,y,z...)";"Ilość"
"GeForce RTX 3060 DUAL OC V2 LHR 12GB GDDR6";"ASUS";"Karty graficzne NVIDIA";1969;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1867 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1867 MHz";"http://127.0.0.1/product_images/pr_2021_6_19_20_0_23_57_02.jpg";100
"GeForce RTX 3060 VENTUS 2X OC 12GB GDDR6";"MSI";"Karty graficzne NVIDIA";1999;"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1807 MHz";"Układ: GeForce RTX 3060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 15000 MHz<br/>Taktowanie rdzenia: 1807 MHz";"http://127.0.0.1/product_images/pr_2021_2_12_15_20_7_335_04.jpg";100
"GeForce RTX 4080 Gaming Trinity OC 16GB GDDR6X";"Zotac";"Karty graficzne NVIDIA";7299;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz";"http://127.0.0.1/product_images/pr_2022_11_15_7_8_0_268_05.jpg";100
"GeForce RTX 2060 PLUS 1-Click OC 12GB GDDR6";"KFA2";"Karty graficzne NVIDIA";1599;"Układ: GeForce RTX 2060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.0b - 1 szt., DVI-D - 1 szt., DisplayPort 1.4 - 1 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: GeForce RTX 2060<br/>Pamięć: 12 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.0b - 1 szt., DVI-D - 1 szt., DisplayPort 1.4 - 1 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2022_7_1_11_50_14_18_03.jpg";100
"GeForce RTX 3080 TUF Gaming OC V2 LHR 10GB GDDR6X";"ASUS";"Karty graficzne NVIDIA";4549;"Układ: GeForce RTX 3080<br/>Pamięć: 10 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI - 2 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 19000 MHz";"Układ: GeForce RTX 3080<br/>Pamięć: 10 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI - 2 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 19000 MHz";"http://127.0.0.1/product_images/pr_2021_8_3_9_17_8_93_04.jpg";100
"GeForce RTX 4090 X3 OC 24GB GDDR6X";"Inno3D";"Karty graficzne NVIDIA";9699;"Układ: GeForce RTX 4090<br/>Pamięć: 24 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 21000 MHz<br/>Taktowanie rdzenia: 2235 MHz";"Układ: GeForce RTX 4090<br/>Pamięć: 24 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 21000 MHz<br/>Taktowanie rdzenia: 2235 MHz";"http://127.0.0.1/product_images/pr_2022_10_10_12_23_43_999_01.jpg";100
"GeForce RTX 3050 XC GAMING 8GB GDDR6";"EVGA";"Karty graficzne NVIDIA";1649;"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2022_4_6_13_22_49_436_00.jpg";100
"GeForce RTX 3060 Ti Dual LHR 8GB GDDR6";"Palit";"Karty graficzne NVIDIA";2359;"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1410 MHz ";"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1410 MHz ";"http://127.0.0.1/product_images/pr_2020_12_2_8_34_33_70_00.jpg";100
"GeForce RTX 2060 SUPER 1-Click OC 8GB GDDR6";"KFA2";"Karty graficzne NVIDIA";1749;"Układ: GeForce RTX 2060 SUPER<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1665 MHz";"Układ: GeForce RTX 2060 SUPER<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1665 MHz";"http://127.0.0.1/product_images/pr_2019_10_7_12_16_7_172_04.jpg";100
"GeForce RTX 3070 TWIN X2 LHR 8GB GDDR6";"Inno3D";"Karty graficzne NVIDIA";2859;"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1500 MHz";"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1500 MHz";"http://127.0.0.1/product_images/pr_2022_8_12_12_16_24_210_00.jpg";100
"GeForce RTX 3060 Ti Gaming Twin Edge OC LHR 8GB GDDR6";"Zotac";"Karty graficzne NVIDIA";2299;"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1695 MHz";"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1695 MHz";"http://127.0.0.1/product_images/pr_2021_6_25_15_0_38_802_05.jpg";100
"GeForce GTX 1660 SUPER 1-Click OC 6GB GDDR6";"KFA2";"Karty graficzne NVIDIA";1239;"Układ: GeForce GTX 1660 SUPER<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1530 MHz";"Układ: GeForce GTX 1660 SUPER<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1530 MHz";"http://127.0.0.1/product_images/pr_2020_1_3_17_52_13_564_05.jpg";100
"GeForce GTX 1660 OC 6GB GDDR5";"Gigabyte";"Karty graficzne NVIDIA";1249;"Układ: GeForce GTX 1660<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 8002 MHz<br/>Taktowanie rdzenia: 1785 MHz";"Układ: GeForce GTX 1660<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 8002 MHz<br/>Taktowanie rdzenia: 1785 MHz";"http://127.0.0.1/product_images/pr_2019_3_13_19_31_2_889_05.jpg";100
"GeForce RTX 3050 Twin X2 8GB GDDR6";"Inno3D";"Karty graficzne NVIDIA";1499;"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1552 MHz";"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1552 MHz";"http://127.0.0.1/product_images/pr_2022_1_24_15_20_59_612_00.jpg";100
"GeForce RTX 3070 EAGLE OC LHR 8GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";3299;"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1770 MHz";"Układ: GeForce RTX 3070<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1770 MHz";"http://127.0.0.1/product_images/pr_2021_7_27_12_5_24_544_06.jpg";100
"GeForce RTX 4080 Gaming AMP Extreme AIRO 16GB GDDR";"Zotac";"Karty graficzne NVIDIA";7499;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz";"http://127.0.0.1/product_images/pr_2022_11_15_6_48_58_191_05.jpg";100
"GeForce RTX 4080 ICHILL X3 16GB GDDR6X";"Inno3D";"Karty graficzne NVIDIA";6999;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2205 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2205 MHz";"http://127.0.0.1/product_images/pr_2022_11_10_10_43_59_541_02.jpg";100
"GeForce RTX 2060 Gaming OC X2 6GB GDDR6";"Inno3D";"Karty graficzne NVIDIA";1499;"Układ: GeForce RTX 2060<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.0b - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1365 Mhz";"Układ: GeForce RTX 2060<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.0b - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1365 Mhz";"http://127.0.0.1/product_images/pr_2022_10_10_7_50_33_179_00.jpg";100
"GeForce RTX 4090 iChill X3 24GB GDDR6X";"Inno3D";"Karty graficzne NVIDIA";9849;"Układ: GeForce RTX 4090<br/>Pamięć: 24 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 21000 MHz<br/>Taktowanie rdzenia: 2235 MHz";"Układ: GeForce RTX 4090<br/>Pamięć: 24 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 21000 MHz<br/>Taktowanie rdzenia: 2235 MHz";"http://127.0.0.1/product_images/pr_2022_10_10_12_17_21_810_01.jpg";100
"GeForce RTX 3070 Ti GAMING 8GB GDDR6X";"Zotac";"Karty graficzne NVIDIA";3459;"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 19000 MHz<br/>Taktowanie rdzenia: 1575 MHz";"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 19000 MHz<br/>Taktowanie rdzenia: 1575 MHz";"http://127.0.0.1/product_images/pr_2022_11_15_6_35_10_428_00.jpg";100
"GeForce RTX 3050 Dual OC 8GB GDDR6";"ASUS";"Karty graficzne NVIDIA";1649;"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.";"Układ: GeForce RTX 3050<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.";"http://127.0.0.1/product_images/pr_2022_1_26_13_11_4_670_01.jpg";100
"GeForce RTX 3090 SG 1-Click OC 24GB GDDR6X";"KFA2";"Karty graficzne NVIDIA";5899;"Układ: GeForce RTX 3090<br/>Pamięć: 24 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 19500 MHz<br/>Taktowanie rdzenia: 1395 MHz , 1395 MHz ";"Układ: GeForce RTX 3090<br/>Pamięć: 24 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 19500 MHz<br/>Taktowanie rdzenia: 1395 MHz , 1395 MHz ";"http://127.0.0.1/product_images/pr_2020_11_18_12_28_46_153_05.jpg";100
"GeForce GT 710 2GB DDR3";"Palit";"Karty graficzne NVIDIA";269;"Układ: GeForce GT 710<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR3<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., VGA<br/>Taktowanie pamięci: 800 MHz<br/>Taktowanie rdzenia: 954 MHz";"Układ: GeForce GT 710<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: DDR3<br/>Złącza: HDMI - 1 szt., DVI - 1 szt., VGA<br/>Taktowanie pamięci: 800 MHz<br/>Taktowanie rdzenia: 954 MHz";"http://127.0.0.1/product_images/pr_2019_5_31_14_3_53_73_02.jpg";100
"GeForce GT 1030 2GB GDDR5";"Gigabyte";"Karty graficzne NVIDIA";479;"Układ: GeForce GT 1030<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI - 1 szt.<br/>Taktowanie pamięci: 6008 MHz<br/>Taktowanie rdzenia: 1252 MHz";"Układ: GeForce GT 1030<br/>Pamięć: 2 GB<br/>Rodzaj pamięci: GDDR5<br/>Złącza: HDMI - 1 szt., DVI - 1 szt.<br/>Taktowanie pamięci: 6008 MHz<br/>Taktowanie rdzenia: 1252 MHz";"http://127.0.0.1/product_images/pr_2017_7_24_7_49_13_630.png";100
"GeForce RTX 4080 ROG Strix Gaming OC 16GB GDDR6X";"ASUS";"Karty graficzne NVIDIA";8299;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 2 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 2 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz";"http://127.0.0.1/product_images/pr_2022_11_4_22_44_15_445_05.jpg";100
"GeForce RTX 4080 Phantom GS 16GB GDDR6X";"Gainward";"Karty graficzne NVIDIA";6999;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2205 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz<br/>Taktowanie rdzenia: 2205 MHz";"http://127.0.0.1/product_images/pr_2022_10_24_8_18_4_616_00.jpg";100
"Radeon RX 6800 XT Red Dragon OC 16GB GDDR6";"PowerColor";"Karty graficzne AMD";3699;"Układ: Radeon™ RX 6800 XT<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 16000 MHz";"Układ: Radeon™ RX 6800 XT<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4 - 3 szt.<br/>Taktowanie pamięci: 16000 MHz";"http://127.0.0.1/product_images/pr_2022_6_20_8_55_39_659_04.jpg";100
"Radeon RX 6500 XT PULSE 4GB GDDR6";"Sapphire";"Karty graficzne AMD";1139;"Układ: Radeon™ RX 6500 XT<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort 1.4 - 1 szt.<br/>Taktowanie pamięci: 18000 MHz";"Układ: Radeon™ RX 6500 XT<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort 1.4 - 1 szt.<br/>Taktowanie pamięci: 18000 MHz";"http://127.0.0.1/product_images/pr_2022_1_20_11_56_51_938_05.jpg";100
"Radeon RX 6500 XT MECH 2X OC 4GB GDDR6";"MSI";"Karty graficzne AMD";969;"Układ: Radeon™ RX 6500 XT<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 1 szt.<br/>Taktowanie pamięci: 18000 MHz";"Układ: Radeon™ RX 6500 XT<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 1 szt.<br/>Taktowanie pamięci: 18000 MHz";"http://127.0.0.1/product_images/pr_2022_1_19_7_52_25_755_03.jpg";100
"Radeon RX 6600 EAGLE 8GB GDDR6";"Gigabyte";"Karty graficzne AMD";1499;"Układ: Radeon™ RX 6600<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 2 szt., DisplayPort 1.4 - 2 szt.<br/>Taktowanie pamięci: 14000 MHz";"Układ: Radeon™ RX 6600<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.1 - 2 szt., DisplayPort 1.4 - 2 szt.<br/>Taktowanie pamięci: 14000 MHz";"http://127.0.0.1/product_images/pr_2021_10_13_8_50_59_821_00.jpg";100
"GeForce GTX 1660 Ti TUF Gaming EVO 6GB GDDR6";"ASUS";"Karty graficzne NVIDIA";1399;"Układ: GeForce GTX 1660 Ti<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.0b - 2 szt., DVI-D - 1 szt., DisplayPort 1.4a - 1 szt.<br/>Taktowanie pamięci: 12000 MHz";"Układ: GeForce GTX 1660 Ti<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI 2.0b - 2 szt., DVI-D - 1 szt., DisplayPort 1.4a - 1 szt.<br/>Taktowanie pamięci: 12000 MHz";"http://127.0.0.1/product_images/pr_2021_8_26_11_28_39_822_01.jpg";100
"GeForce RTX 3060 Ti VISION OC LHR 8GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";2899;"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1755 MHz";"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1755 MHz";"http://127.0.0.1/product_images/pr_2021_7_16_10_44_31_813_04.jpg";100
"GeForce RTX 3060 Ti EAGLE OC LHR 8GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";2459;"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1695 MHz";"Układ: GeForce RTX 3060 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 2 szt., DisplayPort - 2 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1695 MHz";"http://127.0.0.1/product_images/pr_2021_7_1_8_25_10_978_06.jpg";100
"GeForce RTX 3080 Gaming Trinity LHR 10GB GDDR6X";"Zotac";"Karty graficzne NVIDIA";4299;"Układ: GeForce RTX 3080<br/>Pamięć: 10 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 19000 MHz<br/>Taktowanie rdzenia: 1710 MHz";"Układ: GeForce RTX 3080<br/>Pamięć: 10 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 19000 MHz<br/>Taktowanie rdzenia: 1710 MHz";"http://127.0.0.1/product_images/pr_2021_6_25_13_52_8_922_05.jpg";100
"GeForce RTX 2060 D6 6GB GDDR6";"Gigabyte";"Karty graficzne NVIDIA";1599;"Układ: GeForce RTX 2060<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1680 MHz";"Układ: GeForce RTX 2060<br/>Pamięć: 6 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DisplayPort - 3 szt.<br/>Taktowanie pamięci: 14000 MHz<br/>Taktowanie rdzenia: 1680 MHz";"http://127.0.0.1/product_images/pr_2021_4_8_12_11_0_979_05.jpg";100
"GeForce GTX 1650 D6 VENTUS XS OC 4GB GDDR6";"MSI";"Karty graficzne NVIDIA";959;"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DVI-D - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 12000 MHz<br/>Taktowanie rdzenia: 1410 MHz";"Układ: GeForce GTX 1650<br/>Pamięć: 4 GB<br/>Rodzaj pamięci: GDDR6<br/>Złącza: HDMI - 1 szt., DVI-D - 1 szt., DisplayPort - 1 szt.<br/>Taktowanie pamięci: 12000 MHz<br/>Taktowanie rdzenia: 1410 MHz";"http://127.0.0.1/product_images/pr_2020_11_21_8_45_35_776_00.jpg";100
"GeForce RTX 3070 Ti GAMING TRIO 8GB GDDR6";"MSI";"Karty graficzne NVIDIA";3699;"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 19000 MHz";"Układ: GeForce RTX 3070 Ti<br/>Pamięć: 8 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1 - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 19000 MHz";"http://127.0.0.1/product_images/pr_2022_11_10_9_47_39_446_05.jpg";100
"GeForce RTX 4080 ROG STRIX Gaming 16GB GDDR6X";"ASUS";"Karty graficzne NVIDIA";8299;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 2 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 2 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz";"http://127.0.0.1/product_images/pr_2022_11_4_22_1_5_299_02.png";100
"GeForce RTX 4080 Gaming Trinity 16GB GDDR6X";"Zotac";"Karty graficzne NVIDIA";6899;"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz";"Układ: GeForce RTX 4080<br/>Pamięć: 16 GB<br/>Rodzaj pamięci: GDDR6X<br/>Złącza: HDMI 2.1a - 1 szt., DisplayPort 1.4a - 3 szt.<br/>Taktowanie pamięci: 22400 MHz";"http://127.0.0.1/product_images/pr_2022_11_15_7_0_38_622_05.jpg";100
